transaction_id,transaction_date,customer_id,payment_method,before_tax,tax,after_tax,shipping_cost,transaction_discount,total_paid
TX0012147,"2024-10-23 13:01:20",CUST01879,PM003,15148108,1514810,16662900,29172,0,16692100
TX0012148,"2021-02-21 14:17:01",CUST04234,PM002,433463,43346.3,476809,26029,0,502838
TX0012149,"2024-08-04 08:36:19",CUST04243,PM002,567830,52334.3,620164,26605,0,646769
TX0012150,"2023-05-25 00:43:32",CUST02653,PM008,2341153,234115,2575270,18715,220663,2814650
TX0012151,"2020-09-16 01:32:33",CUST01475,PM004,925949,92594.9,1018540,22304,0,1040850
TX0012152,"2022-07-02 07:11:01",CUST04824,PM008,12576042,1257600,13833600,14975,0,13848600
TX0012153,"2024-12-23 22:13:03",CUST02899,PM008,36610,3350.1,39960.1,15087,0,55047.1
TX0012154,"2020-04-29 04:34:37",CUST00621,PM002,140576,14057.6,154634,17186,0,171820
TX0012155,"2024-12-16 18:14:36",CUST02589,PM002,3005759,300576,3306340,27138,61095,3394570
TX0012156,"2021-02-24 01:19:56",CUST03387,PM002,25151,2210.4,27361.4,7783,0,35144.4
TX0012157,"2024-12-25 23:38:58",CUST03211,PM009,63280,6328,69608,6400,0,76008
TX0012158,"2023-12-02 07:22:15",CUST00951,PM001,890611,82869.7,973481,12308,0,985789
TX0012159,"2020-09-17 10:00:28",CUST03906,PM004,2149200,191401,2340600,11813,0,2352410
TX0012160,"2024-08-10 12:21:01",CUST02084,PM002,600848,60084.8,660933,9582,0,670515
TX0012161,"2023-04-06 16:35:31",CUST00093,PM003,1296897,129690,1426590,29567,0,1456150
TX0012162,"2022-11-08 08:37:12",CUST03496,PM006,1850640,185064,2035700,26469,0,2062170
TX0012163,"2024-04-27 01:57:00",CUST04821,PM004,1003814,100381,1104200,5200,0,1109400
TX0012164,"2023-05-02 17:51:01",CUST03712,PM001,19368,1936.8,21304.8,24904,0,46208.8
TX0012165,"2020-10-19 13:17:38",CUST00407,PM001,2838111,239661,3077770,8606,0,3086380
TX0012166,"2020-02-02 03:27:52",CUST02001,PM005,200645,20064.5,220710,9449,0,230158
TX0012167,"2020-11-08 14:59:56",CUST04955,PM003,230773,23077.3,253850,19737,0,273587
TX0012168,"2023-09-16 09:02:41",CUST00350,PM002,1394854,113881,1508730,15572,0,1524310
TX0012169,"2023-10-15 12:48:42",CUST04037,PM005,49781,4978.1,54759.1,23281,0,78040.1
TX0012170,"2023-10-26 19:04:21",CUST03604,PM003,1624245,162424,1786670,10730,0,1797400
TX0012171,"2022-05-20 02:18:32",CUST03814,PM004,1853400,185340,2038740,7003,0,2045740
TX0012172,"2023-08-16 06:25:17",CUST01541,PM007,1881954,188195,2070150,25992,0,2096140
TX0012173,"2020-05-26 01:15:31",CUST02729,PM008,1332439,132786,1465230,14829,0,1480050
TX0012174,"2021-04-19 17:23:59",CUST00313,PM003,32960989,3296100,36257100,12692,0,36269800
TX0012175,"2021-06-01 00:11:28",CUST03366,PM004,1783720,178372,1962090,8186,0,1970280
TX0012176,"2021-09-10 17:57:57",CUST03792,PM008,48459874,4525930,52985800,13013,0,52998800
TX0012177,"2021-02-09 22:00:51",CUST03619,PM001,212514,21251.4,233765,28060,0,261825
TX0012178,"2023-11-04 08:08:22",CUST03255,PM002,30528,3052.8,33580.8,11798,0,45378.8
TX0012179,"2023-01-27 17:37:26",CUST00955,PM005,46561,4656.1,51217.1,26041,2310,79568.1
TX0012180,"2020-12-06 14:50:42",CUST01525,PM008,5213292,521329,5734620,16937,0,5751560
TX0012181,"2020-11-29 03:11:20",CUST01942,PM001,1912458,184939,2097400,24732,0,2122130
TX0012182,"2023-03-14 22:38:48",CUST02171,PM001,10276785,1027680,11304500,9737,896165,12210400
TX0012183,"2022-11-17 21:36:14",CUST03921,PM001,1647046,164705,1811750,5967,0,1817720
TX0012184,"2020-08-12 06:33:56",CUST04744,PM001,38571,3857.1,42428.1,6702,0,49130.1
TX0012185,"2023-06-23 08:46:35",CUST03521,PM007,6730103,673010,7403110,18128,0,7421240
TX0012186,"2021-05-11 20:53:43",CUST02077,PM005,34480577,3448060,37928600,26346,1322900,39277900
TX0012187,"2020-06-18 02:03:00",CUST04035,PM008,85074,8507.4,93581.4,14814,0,108395
TX0012188,"2023-07-08 21:22:51",CUST03380,PM002,0,0,0,0,0,0
TX0012189,"2023-02-11 00:49:50",CUST02221,PM005,1211400,121140,1332540,18260,0,1350800
TX0012190,"2020-08-28 19:49:59",CUST03021,PM003,3827378,378799,4206180,18136,0,4224310
TX0012191,"2023-06-02 16:29:23",CUST00056,PM001,245822,24582.2,270404,19632,0,290036
TX0012192,"2022-05-15 14:00:54",CUST00063,PM002,335361,33536.1,368897,24102,0,392999
TX0012193,"2020-03-19 03:14:05",CUST04196,PM001,6812183,681218,7493400,6397,0,7499800
TX0012194,"2020-07-17 12:19:37",CUST01060,PM002,1342255,112394,1454650,6035,0,1460680
TX0012195,"2020-05-24 13:15:06",CUST01548,PM006,1005822,100582,1106400,12620,0,1119020
TX0012196,"2020-09-15 08:04:48",CUST04011,PM002,4771508,442160,5213670,13405,0,5227070
TX0012197,"2022-11-01 02:25:35",CUST01335,PM004,114702,11470.2,126172,5560,0,131732
TX0012198,"2022-08-21 20:33:57",CUST04991,PM002,557404,55740.4,613144,17774,0,630918
TX0012199,"2021-11-19 14:32:53",CUST00060,PM001,602281,60228.1,662509,27436,0,689945
TX0012200,"2024-11-17 14:00:24",CUST03460,PM010,1295411,129541,1424950,9905,0,1434860
TX0012201,"2023-09-02 22:58:16",CUST02921,PM004,299729,29972.9,329702,9395,0,339097
TX0012202,"2021-10-27 16:18:21",CUST04448,PM008,1424931,142493,1567420,14518,0,1581940
TX0012203,"2021-04-25 11:36:48",CUST01644,PM010,1222536,122254,1344790,23550,0,1368340
TX0012204,"2020-09-03 02:22:38",CUST03774,PM002,142698,14269.8,156968,7712,0,164680
TX0012205,"2023-07-26 17:05:58",CUST02229,PM002,489929,48992.9,538922,18614,0,557536
TX0012206,"2021-05-22 20:50:19",CUST01583,PM003,221041,22104.1,243145,20490,0,263635
TX0012207,"2021-01-30 07:48:00",CUST01577,PM002,1469734,137786,1607520,6729,0,1614250
TX0012208,"2023-11-16 01:21:42",CUST04613,PM002,484531,48453.1,532984,15885,0,548869
TX0012209,"2024-10-01 04:00:19",CUST02091,PM002,873894,87389.4,961283,9278,0,970561
TX0012210,"2022-03-14 17:02:52",CUST01394,PM002,4591362,408562,4999920,24731,0,5024660
TX0012211,"2024-04-30 04:42:06",CUST03159,PM007,591759,59175.9,650935,24953,0,675888
TX0012212,"2020-03-07 08:19:11",CUST00069,PM008,11492823,1149280,12642100,10438,0,12652500
TX0012213,"2023-08-31 18:17:58",CUST03580,PM001,1170483,117048,1287530,10679,0,1298210
TX0012214,"2020-04-17 00:58:32",CUST02387,PM009,788720,78872,867592,6589,59158,933339
TX0012215,"2023-05-01 18:53:21",CUST03955,PM001,947739,94773.9,1042510,22172,0,1064680
TX0012216,"2021-04-14 04:56:49",CUST03978,PM001,5582683,558046,6140730,16268,0,6157000
TX0012217,"2023-01-28 09:01:51",CUST03086,PM004,357190,35719,392909,17309,0,410218
TX0012218,"2023-06-05 21:48:15",CUST03476,PM005,1127730,102809,1230540,21296,0,1251830
TX0012219,"2020-07-11 01:38:50",CUST03025,PM001,2925784,292578,3218360,9970,0,3228330
TX0012220,"2023-10-17 03:00:47",CUST00217,PM006,804171,80417.1,884588,27572,0,912160
TX0012221,"2020-11-08 09:13:48",CUST04699,PM003,38903,3890.3,42793.3,22661,0,65454.3
TX0012222,"2023-05-03 16:50:08",CUST04337,PM004,299040,29904,328944,23799,0,352743
TX0012223,"2021-09-06 14:48:48",CUST02336,PM001,1920360,168793,2089150,18534,0,2107690
TX0012224,"2020-09-24 23:38:43",CUST00079,PM001,16042750,1570510,17613300,6595,0,17619900
TX0012225,"2021-08-11 07:11:16",CUST04967,PM001,21900501,2190050,24090600,15415,1477320,25583300
TX0012226,"2022-05-16 10:28:45",CUST01395,PM003,47994,4799.4,52793.4,8418,0,61211.4
TX0012227,"2021-05-21 00:43:44",CUST04953,PM002,360827,36082.7,396910,6225,0,403135
TX0012228,"2020-08-10 00:09:36",CUST02418,PM005,3275496,327550,3603050,6621,0,3609670
TX0012229,"2020-08-20 23:44:10",CUST01099,PM001,1251280,125128,1376410,24025,70043,1470480
TX0012230,"2022-03-03 18:18:09",CUST02268,PM002,2251356,225136,2476490,24150,0,2500640
TX0012231,"2020-06-23 05:17:04",CUST03171,PM009,95310,9531,104841,18676,0,123517
TX0012232,"2020-06-05 05:26:23",CUST03417,PM003,7629901,751178,8381080,8034,320780,8709890
TX0012233,"2023-04-19 14:20:57",CUST04918,PM002,1145492,97342.1,1242830,13979,0,1256810
TX0012234,"2024-01-17 03:12:23",CUST02069,PM001,32455632,3245560,35701200,8865,0,35710100
TX0012235,"2022-07-03 16:50:43",CUST00072,PM001,108249,10824.9,119074,19746,0,138820
TX0012236,"2023-06-10 08:41:35",CUST02450,PM001,2922589,292259,3214850,29234,0,3244080
TX0012237,"2020-08-14 02:46:10",CUST04236,PM003,964459,96445.9,1060900,20742,0,1081650
TX0012238,"2020-12-07 11:43:00",CUST02124,PM003,2110914,186714,2297630,18511,0,2316140
TX0012239,"2022-05-29 07:09:51",CUST00223,PM001,21952,2195.2,24147.2,21921,0,46068.2
TX0012240,"2022-11-26 03:00:18",CUST02317,PM009,10615218,1061520,11676700,17512,0,11694300
TX0012241,"2023-05-18 03:07:36",CUST02877,PM003,1494445,132477,1626920,9458,95522,1731900
TX0012242,"2023-11-15 23:11:20",CUST01138,PM001,15169222,1516920,16686100,6153,0,16692300
TX0012243,"2020-10-22 00:11:27",CUST02973,PM005,18735029,1703020,20438100,24838,0,20462900
TX0012244,"2020-08-02 07:38:12",CUST03848,PM006,457574,37971.7,495546,6500,0,502046
TX0012245,"2023-06-04 02:52:32",CUST04617,PM005,1755824,175582,1931410,10252,0,1941660
TX0012246,"2023-12-25 15:17:36",CUST03218,PM001,4107798,410780,4518580,14651,0,4533230
TX0012247,"2023-09-07 14:52:58",CUST03987,PM004,384802,38480.2,423282,18736,0,442018
TX0012248,"2021-07-13 23:23:28",CUST00157,PM008,357530,35753,393283,23430,0,416713
TX0012249,"2023-11-02 22:20:00",CUST00641,PM009,610574,61057.4,671631,5888,0,677519
TX0012250,"2020-02-22 21:09:31",CUST04219,PM001,15033883,1503390,16537300,16061,0,16553300
TX0012251,"2020-12-27 12:29:57",CUST03109,PM002,1166421,116642,1283060,14964,33818,1331850
TX0012252,"2021-12-04 10:41:48",CUST00153,PM001,106848,10684.8,117533,23549,2978,144060
TX0012253,"2021-09-07 10:29:42",CUST03764,PM001,1768884,176888,1945770,16034,0,1961810
TX0012254,"2023-09-09 18:12:02",CUST01994,PM007,656243,65624.3,721867,8556,0,730423
TX0012255,"2022-08-23 00:01:36",CUST02430,PM007,21083980,1697510,22781500,9793,0,22791300
TX0012256,"2023-06-20 21:01:17",CUST03536,PM005,570453,57045.3,627498,12152,0,639650
TX0012257,"2020-01-23 06:57:59",CUST03846,PM009,744515,74451.5,818966,14326,14462,847754
TX0012258,"2020-11-26 09:47:55",CUST04718,PM005,1540214,154021,1694240,28488,0,1722720
TX0012259,"2021-06-29 20:35:59",CUST04096,PM002,3050328,305033,3355360,9138,0,3364500
TX0012260,"2020-03-03 17:46:56",CUST03293,PM002,8720906,872091,9593000,28847,0,9621840
TX0012261,"2023-12-21 10:07:55",CUST02164,PM001,2961795,284755,3246550,6207,0,3252760
TX0012262,"2022-05-17 16:46:01",CUST02565,PM001,1545422,154542,1699960,23854,0,1723820
TX0012263,"2021-02-02 06:14:40",CUST01827,PM004,124472,12447.2,136919,27416,0,164335
TX0012264,"2020-12-29 17:55:33",CUST04875,PM001,49931,4993.1,54924.1,13546,0,68470.1
TX0012265,"2022-06-20 11:00:48",CUST02629,PM001,2621043,262104,2883150,9960,0,2893110
TX0012266,"2022-01-17 13:42:27",CUST00846,PM003,1540214,154021,1694240,9229,137153,1840620
TX0012267,"2020-08-19 14:49:54",CUST03273,PM003,452212,45221.2,497433,7949,0,505382
TX0012268,"2024-12-06 16:52:44",CUST00865,PM001,36480,3648,40128,27157,0,67285
TX0012269,"2022-06-01 03:00:48",CUST04315,PM001,404451,40445.1,444896,6872,0,451768
TX0012270,"2020-12-07 18:38:43",CUST04302,PM003,11243488,941296,12184800,25031,0,12209800
TX0012271,"2023-04-11 05:18:56",CUST00263,PM010,1016348,101635,1117980,11153,0,1129140
TX0012272,"2024-04-28 11:24:47",CUST01583,PM004,50000,5000,55000,8548,0,63548
TX0012273,"2023-04-16 00:33:01",CUST03323,PM002,35568,3556.8,39124.8,9935,0,49059.8
TX0012274,"2024-03-11 08:36:48",CUST00837,PM009,30203,2626,32829,18882,0,51711
TX0012275,"2022-08-14 21:22:52",CUST01910,PM002,175331,17533.1,192864,6047,0,198911
TX0012276,"2023-12-16 20:39:08",CUST02026,PM002,744538,74453.8,818992,10012,0,829004
TX0012277,"2020-07-22 09:20:13",CUST03885,PM007,1170690,93946.1,1264640,14348,0,1278980
TX0012278,"2022-09-21 17:22:11",CUST02667,PM001,198563,19856.3,218419,20124,0,238543
TX0012279,"2020-10-04 11:37:02",CUST02648,PM001,159212,15921.2,175133,15530,0,190663
TX0012280,"2020-05-24 11:24:05",CUST00464,PM001,824914,82491.4,907405,26558,0,933963
TX0012281,"2024-12-05 09:32:59",CUST01564,PM006,1342916,134292,1477210,28803,0,1506010
TX0012282,"2021-01-06 13:11:08",CUST00554,PM002,641473,58292.2,699765,13335,0,713100
TX0012283,"2020-12-23 14:32:11",CUST00263,PM007,379600,37960,417560,20446,0,438006
TX0012284,"2021-09-28 14:40:25",CUST02911,PM004,11113995,1111400,12225400,12162,0,12237600
TX0012285,"2021-05-03 21:26:13",CUST02995,PM001,319016,31901.6,350918,20530,0,371448
TX0012286,"2021-10-01 07:29:19",CUST01595,PM002,9321212,931656,10252900,20776,0,10273600
TX0012287,"2022-01-22 12:23:36",CUST00793,PM003,13902130,1390210,15292300,12561,0,15304900
TX0012288,"2020-05-23 18:12:16",CUST01903,PM003,268279,25681.1,293960,20794,0,314754
TX0012289,"2024-09-06 04:28:05",CUST01802,PM005,621582,62158.2,683740,21696,0,705436
TX0012290,"2022-01-04 15:10:40",CUST04037,PM001,19936137,1989420,21925600,15264,0,21940800
TX0012291,"2021-09-22 15:09:50",CUST00768,PM001,573594,57359.4,630953,11609,21815,664377
TX0012292,"2023-07-07 12:14:01",CUST00930,PM008,19876,1987.6,21863.6,11846,0,33709.6
TX0012293,"2020-01-27 12:07:10",CUST03627,PM002,479043,47904.3,526947,12332,0,539279
TX0012294,"2020-11-17 03:00:13",CUST01855,PM002,3498795,349880,3848670,17183,0,3865860
TX0012295,"2021-08-29 21:36:24",CUST03977,PM001,28711650,2871160,31582800,28106,0,31610900
TX0012296,"2022-08-16 00:34:25",CUST03473,PM003,928856,92885.6,1021740,27314,85439,1134490
TX0012297,"2023-06-21 04:19:13",CUST03481,PM004,2025258,202526,2227780,7033,0,2234820
TX0012298,"2020-06-29 02:49:04",CUST01968,PM001,74712,7471.2,82183.2,24010,0,106193
TX0012299,"2024-05-25 07:49:02",CUST03936,PM004,100526085,10052600,110579000,6900,0,110586000
TX0012300,"2023-04-16 05:27:24",CUST01835,PM002,380149,38014.9,418164,24075,0,442239
TX0012301,"2024-11-26 19:30:00",CUST00760,PM002,0,0,0,0,0,0
TX0012302,"2021-04-13 07:37:53",CUST02768,PM004,1489486,126849,1616340,23966,0,1640300
TX0012303,"2022-04-22 12:05:53",CUST03564,PM004,34698,3469.8,38167.8,10260,0,48427.8
TX0012304,"2020-10-06 08:54:53",CUST03712,PM002,2987622,296264,3283890,15850,0,3299740
TX0012305,"2020-09-12 18:47:01",CUST00712,PM009,1389972,134807,1524780,9478,0,1534260
TX0012306,"2023-10-26 09:08:42",CUST01560,PM004,1109810,110981,1220790,26200,0,1246990
TX0012307,"2021-02-20 21:29:29",CUST03122,PM007,1632224,153624,1785850,25821,0,1811670
TX0012308,"2022-04-16 08:51:57",CUST03346,PM003,1957817,195782,2153600,25260,0,2178860
TX0012309,"2024-12-04 05:12:32",CUST04075,PM006,959192,95919.2,1055110,14258,0,1069370
TX0012310,"2024-04-11 04:11:04",CUST00903,PM001,177468,17746.8,195215,14589,0,209804
TX0012311,"2023-08-04 16:22:13",CUST01576,PM002,17150,1715,18865,12855,0,31720
TX0012312,"2024-01-08 00:06:45",CUST00776,PM001,700829,70082.9,770912,10953,0,781865
TX0012313,"2024-09-19 07:21:27",CUST00980,PM005,1678961,144315,1823280,24968,0,1848240
TX0012314,"2020-12-25 18:48:30",CUST04827,PM003,1255296,125530,1380830,16348,0,1397170
TX0012315,"2020-05-11 08:46:29",CUST04967,PM002,206992,20205.1,227197,20490,0,247687
TX0012316,"2023-04-26 20:25:01",CUST00284,PM005,46860910,4686090,51547000,26449,0,51573400
TX0012317,"2022-06-24 08:02:55",CUST03106,PM002,3610025,356536,3966560,14474,0,3981040
TX0012318,"2020-12-10 12:13:31",CUST00493,PM001,26224,2622.4,28846.4,7233,0,36079.4
TX0012319,"2022-01-26 03:00:33",CUST03884,PM002,837193,83719.3,920912,7206,0,928118
TX0012320,"2020-08-24 03:45:17",CUST03275,PM002,12435596,1243560,13679200,18599,0,13697800
TX0012321,"2023-08-19 15:49:00",CUST00570,PM005,927021,92702.1,1019720,13440,0,1033160
TX0012322,"2023-05-08 09:47:46",CUST04622,PM002,671458,55867.1,727325,27665,0,754990
TX0012323,"2020-05-03 00:26:59",CUST03545,PM005,3594130,359413,3953540,26719,0,3980260
TX0012324,"2022-12-17 12:05:13",CUST02342,PM004,1883243,188324,2071570,27737,50240,2149540
TX0012325,"2021-11-04 06:26:08",CUST01174,PM002,1862348,186235,2048580,18393,142459,2209430
TX0012326,"2024-02-16 12:52:22",CUST03241,PM002,2765584,276558,3042140,9007,0,3051150
TX0012327,"2024-01-05 19:16:52",CUST04055,PM008,2004065,200406,2204470,28038,0,2232510
TX0012328,"2020-07-29 16:55:23",CUST01713,PM001,1005330,100533,1105860,23148,0,1129010
TX0012329,"2024-11-23 19:45:31",CUST01025,PM004,51653,5165.3,56818.3,19962,0,76780.3
TX0012330,"2024-01-23 05:30:54",CUST03884,PM004,24113017,2411300,26524300,16556,0,26540900
TX0012331,"2024-04-25 12:52:23",CUST04635,PM001,10251985,967947,11219900,9915,0,11229800
TX0012332,"2024-04-25 19:52:12",CUST03296,PM002,643566,54188.1,697754,11384,0,709138
TX0012333,"2021-05-22 15:04:47",CUST00414,PM002,231365,23136.5,254502,22318,0,276820
TX0012334,"2023-07-06 21:29:20",CUST04236,PM002,421839,42183.9,464023,7311,0,471334
TX0012335,"2020-08-05 15:06:22",CUST01087,PM002,1367863,116323,1484190,10792,0,1494980
TX0012336,"2021-09-11 19:14:18",CUST00391,PM001,16270010,1627000,17897000,29066,0,17926100
TX0012337,"2021-04-19 03:21:53",CUST01587,PM005,403750,40375,444125,12261,0,456386
TX0012338,"2024-03-18 17:08:12",CUST00018,PM004,25469829,2330200,27800000,14204,0,27814200
TX0012339,"2020-04-26 20:05:44",CUST04297,PM001,1098432,109843,1208280,13278,0,1221550
TX0012340,"2021-02-18 12:32:28",CUST02497,PM002,577114,57711.4,634825,10561,0,645386
TX0012341,"2021-09-21 08:21:30",CUST03040,PM003,8738116,873812,9611930,27091,0,9639020
TX0012342,"2020-07-02 18:51:01",CUST01503,PM002,44554,4455.4,49009.4,13610,0,62619.4
TX0012343,"2020-06-22 16:56:11",CUST00854,PM004,4437470,443747,4881220,14194,0,4895410
TX0012344,"2020-12-02 21:35:24",CUST00796,PM004,884317,88431.7,972749,23923,0,996672
TX0012345,"2020-11-24 00:07:12",CUST03269,PM002,1702056,159529,1861580,12042,0,1873630
TX0012346,"2022-05-03 05:28:49",CUST01198,PM008,0,0,0,0,0,0
TX0012347,"2021-06-05 02:09:11",CUST00528,PM002,1717743,171774,1889520,14170,0,1903690
TX0012348,"2020-03-06 08:26:55",CUST02987,PM001,1601333,160133,1761470,14191,0,1775660
TX0012349,"2021-10-18 18:43:33",CUST02722,PM003,0,0,0,0,0,0
TX0012350,"2021-03-18 13:44:18",CUST03140,PM010,86831,8683.1,95514.1,17574,0,113088
TX0012351,"2022-12-24 09:49:01",CUST02771,PM008,2403134,230247,2633380,8539,0,2641920
TX0012352,"2020-10-06 14:34:12",CUST00237,PM002,1581446,126727,1708170,12342,0,1720520
TX0012353,"2021-08-14 04:42:16",CUST04266,PM004,3423647,342365,3766010,9294,0,3775310
TX0012354,"2022-08-29 07:18:26",CUST00881,PM001,877587,87758.7,965346,10724,0,976070
TX0012355,"2024-07-18 06:41:30",CUST01123,PM003,15357007,1527870,16884900,11655,0,16896500
TX0012356,"2021-08-15 22:57:37",CUST01547,PM005,40053,4005.3,44058.3,8687,0,52745.3
TX0012357,"2020-09-23 23:45:15",CUST04099,PM002,2743416,274342,3017760,28345,0,3046100
TX0012358,"2024-09-12 18:27:40",CUST04433,PM001,255712,25571.2,281283,20234,0,301517
TX0012359,"2020-06-15 21:56:54",CUST01573,PM004,826973,82697.3,909670,29040,0,938710
TX0012360,"2022-05-10 13:47:28",CUST01905,PM004,314354,31435.4,345789,25083,0,370872
TX0012361,"2022-05-09 02:55:56",CUST01881,PM002,5692753,569275,6262030,11880,0,6273910
TX0012362,"2021-02-16 20:24:28",CUST01005,PM005,381943,38194.3,420137,25192,0,445329
TX0012363,"2022-09-16 16:00:56",CUST02592,PM002,7413600,741360,8154960,23810,490026,8668800
TX0012364,"2023-08-27 21:41:13",CUST01186,PM005,94162,9416.2,103578,13239,0,116817
TX0012365,"2020-06-21 17:44:15",CUST04434,PM005,13826489,1161880,14988400,10123,0,14998500
TX0012366,"2021-01-01 14:02:08",CUST02463,PM006,37356,3735.6,41091.6,29854,0,70945.6
TX0012367,"2022-10-31 11:29:57",CUST02191,PM005,7077483,705530,7783010,16041,0,7799050
TX0012368,"2024-09-18 12:33:53",CUST02075,PM002,25555,2555.5,28110.5,19992,0,48102.5
TX0012369,"2020-06-14 07:28:01",CUST01492,PM001,2782432,278243,3060680,20467,0,3081140
TX0012370,"2023-10-13 08:13:26",CUST01377,PM001,1235827,123583,1359410,25595,0,1385000
TX0012371,"2021-05-10 07:01:21",CUST00678,PM001,147732,14773.2,162505,9603,0,172108
TX0012372,"2024-10-31 20:23:32",CUST00760,PM002,1798778,157104,1955880,6694,0,1962580
TX0012373,"2024-04-28 12:37:18",CUST01816,PM002,35767,3576.7,39343.7,23284,0,62627.7
TX0012374,"2020-09-19 12:13:54",CUST04047,PM003,17642,1764.2,19406.2,26293,0,45699.2
TX0012375,"2023-12-29 09:54:18",CUST03292,PM004,1017184,101718,1118900,24960,14442,1158300
TX0012376,"2022-12-26 08:18:34",CUST03092,PM002,42683,3577.6,46260.6,15080,0,61340.6
TX0012377,"2022-10-23 22:21:37",CUST04396,PM002,35072,3507.2,38579.2,14143,0,52722.2
TX0012378,"2023-12-02 01:43:10",CUST03310,PM007,1392487,139249,1531740,12901,0,1544640
TX0012379,"2020-07-22 10:25:43",CUST04520,PM002,2062581,187364,2249940,16975,0,2266920
TX0012380,"2024-11-24 21:51:51",CUST02503,PM001,5510301,551030,6061330,18368,0,6079700
TX0012381,"2024-02-20 19:05:53",CUST02460,PM001,727617,72761.7,800379,8800,0,809179
TX0012382,"2020-02-02 18:58:03",CUST03045,PM005,161807,16180.7,177988,5674,0,183662
TX0012383,"2020-01-18 14:35:21",CUST03643,PM003,5632358,560801,6193160,18778,0,6211940
TX0012384,"2021-09-25 05:31:36",CUST02064,PM002,639980,63998,703978,19419,0,723397
TX0012385,"2022-05-02 06:10:25",CUST00388,PM010,39561043,3719840,43280900,22175,0,43303100
TX0012386,"2024-09-26 13:46:04",CUST03744,PM004,3138141,313814,3451960,15044,0,3467000
TX0012387,"2024-08-20 18:18:13",CUST03147,PM002,17517194,1644650,19161800,20477,0,19182300
TX0012388,"2024-07-28 08:49:31",CUST02533,PM004,25065742,2499000,27564700,25081,0,27589800
TX0012389,"2023-12-23 19:03:18",CUST01401,PM002,24204671,2420470,26625100,15159,0,26640300
TX0012390,"2024-02-23 01:35:37",CUST00962,PM001,111099511,11110000,122209000,14093,0,122224000
TX0012391,"2024-08-19 10:00:04",CUST04819,PM008,1370578,137058,1507640,25077,0,1532710
